"PROVINCIA","COMUNE","LOCALITA","TIPOLOGIA","TIPOLOGIA SECONDARIA" ,"DENOMINAZIONE","INDIRIZZO","NUMERO CIVICO","INTERNO","CAP","TELEFONO","FAX","EMAIL","SITO WEB","ZONA" ,"PISCINA","PISCINA COPERTA","RISTORANTE","PARCHEGGIO","SALA CONFERENZE","ARIA CONDIZIONATA","GIOCHI BIMBI","SAUNA","SOLARIUM","FITNESS","ANIMALI AMMESSI","CENTRO STORICO","ZONA FIERA","LAGO","AEROPORTO","AUTOSTRADA","IMPIANTI RISALITA","STAZIONE FS","MARE","TERMALE","PERIFERIA","COLLINARE","INGLESE","FRANCESE","TEDESCO","SPAGNOLO","CHIUSURA TEMPORANEA" ,"CODICE IDENTIFICATIVO","DATA ULTIMA MODIFICA","CLASSIFICAZIONE"
"VENEZIA","VENEZIA","","CAMERE","","CA' GIUSTINIAN LOLIN I","SAN MARCO","2896","","30100","3484763521","","info@foresterialevi.it","","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",111022,"08/06/2020","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' GIUSTINIAN LOLIN II","SAN MARCO","2896","","30100","041/2770542","","info@foresterialevi.it","","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",111023,"01/03/2021","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' GOTTARDI 1","Cannaregio","2283","","30100","0412759333","0412759421","info@cagottardi.com","www.cagottardi.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",30194,"16/10/2020","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' GOTTARDI 2","Cannaregio","2283","","30100","0412759333","0412759421","info@cagottardi.com","www.cagottardi.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",30195,"16/10/2020","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' LA BRICOLA 1 - (temp. chiusa) ","SAN MARCO","489","","30124","3402995604","","NICOLETTA@DALPAOS.ORG","","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Vero",30342,"15/02/2021","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' LA BRICOLA 2 - (temp. chiusa) ","SAN MARCO","489, PIANO TERZO E QUARTO","","30124","3402995604","","NICOLETTA@DALPAOS.ORG","","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Vero",30341,"15/02/2021","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' LE VELE","Cannaregio","3969","","30121","0412413960 - 3933323047","0412414280","info@locandalevele.com, mikeross@live.it","www.locandalevele.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Falso",30201,"27/05/2021","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' LEO","CANNAREGIO","339","","30121","041716351","041720642","info@hotelmarteebiasin.com","","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Falso","Falso",76480,"28/05/2018","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' LUCATELLO 1","San Marco","3488, PIANO PRIMO E SECONDO","","30124","0412410478","041 2411958","calucatello1@sinahotels.com, sinapalazzosantangelo@sinahotels.com","","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",30296,"10/06/2021","5 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' LUCATELLO 2","San Marco","3488","","30124","0412410478","0412411958","calucatello2@sinahotels.com, sinapalazzosantangelo@sinahotels.com","","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",30297,"10/06/2021","5 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' LUCREZIA - (temp. chiusa) ","CANNAREGIO","76","","30121","0412759471","0412757710","info@calucrezia.it","www.calucrezia.it","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Vero",30334,"07/01/2020","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' MARIA ADELE 1 - (temp. chiusa) ","Dorsoduro","111 - 114","","30123","0415203078","0415289013","info@camariaadele.it","www.camariaadele.it","venezia","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Vero",30282,"24/03/2020","4 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' MARIA ADELE 2 - (temp. chiusa) ","Dorsoduro","112","","30123","0415203078","0415289013","info@camariaadele.it","www.camariaadele.it","venezia","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Vero",30283,"24/03/2020","4 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' MARIA ADELE 3 - (temp. chiusa) ","Dorsoduro","112","","30123","0415203078","0415289013","info@camariaadele.it","www.camariaadele.it","venezia","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Vero",30284,"24/03/2020","4 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' MESSNER","Dorsoduro","234","","30123","0415227443","0415227266","info@hotelmessner.com","www.hotelmessner.com","venezia","Falso","Falso","Vero","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",30153,"24/09/2018","5 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' MOROSINI 1","San Marco","3465","","30124","0412413990","","info@camorosini.com","www.camorosini.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",30116,"21/08/2018","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' MOROSINI 2","San Marco","3465","","30124","041-2413990","","info@camorosini.com","www.camorosini.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",30206,"21/08/2018","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' NADIA","VIA DEI RODODENDRI","9/A","","30100","0415420400","0415420400","NADIA55TREVISAN@GMAIL.COM","WWW.CANADIA.IT","venezia","Falso","Falso","Falso","Vero","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Vero","Vero","Falso","Falso","Falso",255824,"28/08/2018","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' PAGAN","SAN MARCO","3268","","30124","0412960548","0415236218","info@capagan.com","www.capagan.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Vero",48293,"23/02/2021","4 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' POSTE VECIE","San Polo","1612","","30125","041718244","041795836","info@locandapostevecie.com","www.locandapostevecie.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Falso",45410,"09/11/2020","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' POZZO 1 - (temp. chiusa) ","Cannaregio","1279","","30131","0415240504","0415244099","info@capozzoinn.com","www.capozzoinn.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",30258,"15/07/2020","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' POZZO 2 - (temp. chiusa) ","Cannaregio","1279 (P.T.)","","30100","0415240504","0415244099","info@capozzoinn.com","www.capozzoinn.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",30259,"15/07/2020","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' POZZO 3 - (temp. chiusa) ","Cannaregio","1279 (p. 1°)","","30121","0415240504","0415244099","info@capozzoinn.com","www.capozzoinn.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",30260,"15/07/2020","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' RIALTO - (temp. chiusa) ","San Marco","5109","","30124","0415209166","0415238958","info@carialto.com","www.carialto.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",30078,"24/05/2021","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' RIALTO DUE - (temp. chiusa) ","San Marco","5134","","30124","041/5224204","","info@carialto.com","www.carialto.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",30187,"24/05/2021","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' RICCIO","Cannaregio","5394/A","","30131","0415282334","0415232458","info@cariccio.com","www.cariccio.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Falso",30301,"16/05/2018","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' RIZA","Santa Croce","88","","30135","0415236761","0412449259","info@cariza.it","www.cariza.it","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Falso",30113,"03/10/2018","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' SAN GIORGIO","Santa Croce","1725","","30135","0412759177","041795542","info@casangiorgio.com","www.casangiorgio.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Falso",30300,"07/08/2018","4 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' SAN GIORGIO 1","SANTA CROCE","1725","","30135","0412759177","041 795542","info@casangiorgio.com","www.casangiorgio.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",45686,"10/02/2020","4 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CÀ SAN MARCUOLA 1","Cannaregio","1763","","30121","041716048","0412759217","info@casanmarcuola.com","www.casanmarcuola.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",30068,"28/09/2020","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CÀ SAN MARCUOLA 2","Cannaregio","1763","","30121","041716048","0412759217","info@casanmarcuola.com","www.casanmarcuola.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",30067,"28/09/2020","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' SAN MOISE' - (temp. chiusa) ","San Marco","2060","","30124","0415204465","0415210670","info@sanmoise.it","www.sanmoise.it","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",30186,"19/04/2021","4 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' SAN POLO 1","SAN POLO","2696","","30125","0412440331","0418106707","info@casanpolo.it","www.casanpolo.it","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",30252,"20/05/2021","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' SAN POLO 2","SAN POLO","2696","","30125","0412440331","0418106707","info@casanpolo.it","www.casanpolo.it","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",30253,"20/05/2021","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' SAN POLO 3","SAN POLO","2696/7","","30125","0412440331","0418106707","info@casanpolo.it","www.casanpolo.it","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",30254,"20/05/2021","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' SAN ROCCO - (temp. chiusa) ","SAN POLO","3078","","30125","041716744","041795618","info@casanrocco.com","www.casanrocco.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Vero",30316,"13/01/2021","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' SAN VIO","CALLE DELLE MENDE -  DORSODURO","531-531/C","","30123","(+39) 3334872235","0412413953","info@casanvio.com","www.casanvio.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",30239,"03/08/2018","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' TINTORETTO - (temp. chiusa) ","Cannaregio","2221/A","","30121","041721522","041721791","hoteltintoretto@hoteltintoretto.com","www.hoteltintoretto.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Vero",30148,"23/03/2020","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' UGO","CASTELLO, 5309","5309","","30122","3408989049","","LUXURYVENETIANROOMS@GMAIL.COM","","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",236163,"25/01/2021","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' VALERI","CASTELLO","3845","","30122","0415201481","","DIDOMASRL2019@GMAIL.COM","","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso",30174,"02/09/2020","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' ZOSE","Dorsoduro","193/B,195, 196, 197","","30123","0415226635","","info@cazose.com","www.hotelcazose.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Falso",30218,"15/02/2021","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CA' ZOSE 2","Dorsoduro","189","","30123","0415226635","","info@cazose.com","","venezia","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Falso",30277,"10/02/2021","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CAMERE SAN GALLO - (temp. chiusa) ","SAN  MARCO","1093","","30124","3477261515 - 0415227311","","cameresangallo@gmail.com, sangallo@hotelsangallo.com","www.hotelsangallo.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Vero",30251,"14/04/2021","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CANAL REGIO 1 - (temp. chiusa) ","CANNAREGIO","3632/A","","30100","0412960220","04181064345","alcanalregiovenice@gmail.com, hotelalgraspodeua@gmail.com","","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Vero",46990,"15/03/2021","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CANAL REGIO 2 - (temp. chiusa) ","CANNAREGIO","3632/b","","30100","0412960220","04181064345","alcanalregiovenice@gmail.com, hotelalgraspodeua@gmail.com","","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Vero","Vero",46991,"15/03/2021","2 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CASA ALLA FENICE","San Marco","3701","","30124","0415280105","0415220896","info@casaallafenice.com","www.casaallafenice.com","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",30178,"31/07/2018","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CASA BART","Castello","6056","","30122","0415239202","0415200907","account@hotelsantamarina.it","www.hotelsantamarina.it","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",30216,"31/07/2018","3 Leoni"
"VENEZIA","VENEZIA","","CAMERE","","CASA CLAY","Castello","6057","","30122","0415239202","0415200907","account@hotelsantamarina.it","www.hotelsantamarina.it","venezia","Falso","Falso","Falso","Falso","Falso","Vero","Falso","Falso","Falso","Falso","Vero","Vero","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Falso","Vero","Vero","Vero","Vero","Falso",30212,"21/08/2018","3 Leoni"
